run,crude_price,gasoline_price,diesel_price,profit,crude_processed
75,64.11756114224708,75.48555715929314,80.98857914078981,-201179.06,22222.22
76,66.53370358180419,90.57852017185917,75.83916938760089,-143992.45,22222.22
77,55.70817774444019,96.11637974041209,78.79188363040434,962135.24,100000.0
78,61.298751537491846,90.41014655913432,79.46139704535055,169730.34,100000.0
79,72.86366453595195,95.7052712008621,67.78628801341034,-296024.26,22222.22
80,61.11872588861657,84.04392181708451,92.2456833457679,348702.81,100000.0
81,55.244875569403796,88.9673720267979,89.29239187133389,1054277.9,100000.0
82,65.19453116502073,79.19733233649802,82.15673949535194,-178908.28,22222.22
83,57.150328133034265,84.12003690683659,100.00636104238933,1020591.48,100000.0
84,62.429890265765735,78.65204441098459,92.8018265499656,-5583.1,100000.0
85,72.7329371820758,99.29218734496033,72.08535528939089,-223812.86,22222.22
86,57.09459556280249,101.4022003426796,78.98480954224037,1068107.79,100000.0
87,62.66291656887737,96.97170648086403,77.1210909915863,246673.32,100000.0
88,59.6428478636292,60.82859393937835,76.29270504865853,-284834.08,22222.22
89,58.484591091641036,78.76995136231636,98.8754960834189,606831.07,100000.0
90,51.4191517322362,86.03959961972714,86.11129490693178,1193762.13,100000.0
91,68.64763973439669,77.07724063938505,94.88689189331716,-177832.65,22222.22
92,60.06139836611752,81.16642214056844,88.9278795312378,208824.94,100000.0
93,61.19435817344082,84.59804810557085,85.59331772241516,133242.47,100000.0
94,57.68811841882944,91.02165610726124,90.6281107334289,949146.56,100000.0
95,69.51610089687212,78.85966051055836,103.13078368457826,-115188.43,22222.22
96,48.28747320286499,88.63393414467976,90.0006962551189,1759804.09,100000.0
97,61.685951206410195,84.39570432161466,83.23096087196316,-7704.8,100000.0
98,57.041994392047,84.6957171875021,92.2216178246787,784864.46,100000.0
99,62.142092915790286,83.76381364265411,92.64659894118263,247793.29,100000.0
100,61.843797125259655,97.31575906955064,90.3518451563507,807144.03,100000.0
101,55.026029934467566,84.95837063822728,91.35199564354772,967843.53,100000.0
102,63.66222159260079,89.81188565432267,85.99728275812464,135217.59,100000.0
103,67.66598937473054,84.67585750047753,89.65032773994533,-120760.86,22222.22
104,58.78684408539664,88.04086917095502,94.33960324189111,835040.82,100000.0
105,64.95249809392818,97.32158672400574,96.0965698608118,697601.54,100000.0
106,60.12602304979655,96.13757674165467,82.36273256895562,646284.29,100000.0
107,61.944998114930655,88.82871251069083,85.8244657024381,256648.55,100000.0
108,63.570942152621484,82.63601385089875,102.7852918433264,409011.62,100000.0
109,53.96389571100179,79.07230248491041,94.84394242475058,931402.03,100000.0
110,64.74997616377762,95.6170783534694,90.34093682874638,439703.7,100000.0
111,59.92651936291851,81.92471065662751,85.64433874464667,141511.9,100000.0
112,55.93702973092733,98.77607760075976,83.75001225723182,1232470.95,100000.0
113,55.04701681924493,87.10752742512305,88.5099173613428,962984.16,100000.0
114,56.61765268317615,82.60001643990212,87.07134129768126,552732.42,100000.0
115,61.46979942665234,85.43751142165983,80.99617440224425,-17425.82,100000.0
116,61.39229962414582,76.96724092652408,73.03655791779929,-187649.91,22222.22
117,55.68933467248539,88.07897563459338,87.64271430758303,912115.44,100000.0
118,68.85213730169731,97.71893660881817,83.64052249531088,-63431.84,22222.22
119,59.88590275258387,80.97723571825972,84.84263834406468,74877.67,100000.0
120,58.26804816647917,92.9044670430428,77.96853697980525,532794.99,100000.0
121,63.11607908544703,103.7946502170232,84.0755387381167,751795.21,100000.0
122,62.41027033259365,96.21129592540001,81.5896259889704,394118.19,100000.0
123,61.3445548908625,90.11333160703616,85.83024683766507,374703.07,100000.0
124,55.3619412968672,90.22059156833049,89.23298547558632,1096886.98,100000.0
125,68.70686164677025,98.63343743476686,103.30205088884823,633390.3,100000.0
126,55.395914622671704,97.8508857304861,86.55840704877599,1343242.64,100000.0
127,73.13881759930604,82.72531543180364,77.8623643414634,-353568.85,22222.22
128,56.403644127335866,70.88493848121173,80.53108231571353,-79323.18,22222.22
129,55.445204030677814,91.35354407828586,87.90492579410585,1093061.48,100000.0
130,71.25702503529531,98.55381454367445,80.09631892686957,-136091.04,22222.22
131,54.60951197190985,94.42727254355856,73.77801774032454,820506.69,100000.0
132,70.98875259512613,100.61496108649158,81.01200695711,-102395.95,22222.22
133,49.721192825454736,102.18485136748872,84.02641131535275,2017123.43,100000.0
134,67.42689787184077,75.6501510708507,79.90531230489293,-281499.35,22222.22
135,60.0314621983091,90.42282534388268,81.17444349242643,356986.44,100000.0
136,63.737099594084995,80.39141613555665,83.789774377319,-121878.7,22222.22
137,60.72177379027139,94.62994950652875,91.04872646375556,822875.77,100000.0
138,53.252147448972785,76.1929724633794,95.86025298613733,908577.87,100000.0
139,61.99388407187755,83.26362117099102,98.18479179194145,433942.26,100000.0
140,60.69404780575715,100.61367465657443,85.57390709198593,903297.33,100000.0
141,72.36448754929192,105.79806758198885,82.88380473792787,-66578.34,22222.22
142,65.82942570572614,95.80838354626633,96.63336823902496,560602.58,100000.0
143,54.21045923651937,96.17446313998596,93.99660813822149,1646686.2,100000.0
144,49.44756308146131,79.35067338600803,67.66652648903914,444352.42,100000.0
145,58.383558993332656,96.45788030216366,97.77003494281624,1374199.94,100000.0
146,60.44456868251865,104.65753991014162,73.26913760517343,679552.24,100000.0
147,49.77970536386907,89.50007070993043,88.26455631598411,1588792.12,100000.0
148,59.80383151143544,71.39302109964112,84.2424796641413,-120935.65,22222.22
149,52.17318299697088,96.02705293947035,88.11608509182321,1637962.06,100000.0
150,54.36072128203587,85.37519774396976,75.99668506394391,515695.75,100000.0
151,59.62392541636097,98.59628088451115,76.62132860614788,606186.6,100000.0
152,63.02427909310707,85.22768143464803,78.26058092577007,-100680.42,22222.22
153,59.35781784027265,80.68281909822564,80.29398090454896,-44765.59,100000.0
154,52.812732644466905,107.68252619624751,85.2997401917597,1999931.32,100000.0
155,55.801646952044486,91.925819196608,84.04521157762795,948079.57,100000.0
156,58.67418240280066,95.52750030039083,91.4388155354021,1081677.82,100000.0
157,56.81699311433684,84.81763583419789,82.66206057421103,478266.42,100000.0
158,46.188473011586495,76.36328044021303,96.61843127327846,1649145.41,100000.0
159,69.8698062810077,87.75867564399259,89.90073418597402,-136958.78,22222.22
160,61.86750092726122,117.70992727609715,94.5163867471939,1868270.17,100000.0
161,59.2324944511154,81.40013603459617,71.34520627781063,-108480.25,22222.22
162,61.22078181520334,83.19284329244127,72.91084346841977,-122560.16,22222.22
163,56.120562694544844,80.26606796747045,99.3407038981168,926841.43,100000.0
164,65.2898385416967,89.92824622815044,97.57952518056521,383070.61,100000.0
165,60.46420984588571,82.24844218804563,97.94655465679209,532888.33,100000.0
166,63.233460262107954,80.66478461106189,83.38212123628934,-111123.66,22222.22
167,54.74629047969145,77.55480242132097,92.87250915401896,715874.88,100000.0
168,71.45649984282079,77.41289183562773,89.78523851186985,-276574.78,22222.22
169,56.09614458526904,85.61587154611773,79.96465164396962,491862.57,100000.0
170,54.8160553819211,90.43669465150344,77.93692401050617,765838.06,100000.0
171,61.62274095467903,89.54785701495777,82.96894160163552,221292.43,100000.0
172,54.554618027750415,84.809058024885,91.42082541951892,1010674.7,100000.0
173,63.00550312574629,81.20200279681305,85.84432459614843,-81535.29,22222.22
174,64.50832274023074,74.97535246990765,89.61856163522945,-147842.61,22222.22
175,56.02425744632492,95.13538801733843,78.5122971693886,876597.12,100000.0
176,49.17070739601289,75.35211805905153,85.40872204662175,913079.84,100000.0
177,61.55833501032889,81.86115037406032,90.42803589960768,142899.52,100000.0
178,50.03087962638624,89.40528181217415,74.70636230201912,1084872.4,100000.0
179,56.08898335318705,90.42658804184772,77.6864863950864,629325.15,100000.0
180,57.69266673462105,99.05663528292996,80.09641910905323,941656.58,100000.0
181,65.01415267239085,79.83263830808144,89.5033355122799,-111406.62,22222.22
182,68.6494117239474,67.7551994988544,78.22639032850094,-400674.12,22222.22
183,63.46243276308324,88.17259152561307,88.15473992365612,156939.24,100000.0
184,56.37608887970508,90.7793080872561,83.67674349916733,826146.0,100000.0
185,67.00669236995884,92.28978758971091,87.86962262763922,-22192.0,100000.0
186,57.52873820326519,85.61154398334756,81.32325540353322,395959.6,100000.0
187,62.36671285426978,86.21113967261763,87.4630862836195,154038.02,100000.0
188,72.45240479187264,97.84012233088524,82.22879997657336,-153205.99,22222.22
189,67.20728353298367,86.32732164280604,67.67594145098823,-264964.65,22222.22
190,53.95148213449558,73.1628727107673,82.01213538564888,217605.8,100000.0
191,60.11051027513731,105.08793581047755,87.77888267699538,1240166.98,100000.0
192,58.68539682714682,97.4646502306514,66.20534987343298,284556.82,100000.0
193,61.41368734865139,96.9377867449827,72.43201691087134,205952.26,100000.0
194,66.86252425924158,93.04646766744973,81.47005273184318,-82824.34,22222.22
195,63.79669119663771,110.43623572023957,86.54586316799721,1069066.7,100000.0
196,61.48932351780201,85.86575190413781,77.77632285954927,-63956.05,22222.22
197,64.98201489926548,82.2952455668202,85.60831301636483,-116361.0,22222.22
198,57.1340553194093,94.31081843171752,87.83612789493905,1054845.77,100000.0
199,66.22523966554739,85.40985241030728,82.70606305000635,-135415.2,22222.22
200,54.12741770530616,86.001360659315,88.20705419088124,994566.36,100000.0
201,64.54193169987211,81.70051208240137,92.39165032089811,-59769.41,22222.22
202,68.13382715282971,93.72091412901331,100.95276440674355,387405.17,100000.0
203,55.35726480537856,78.79810767019725,69.88087788431363,-59773.54,22222.22
204,68.9762658689351,95.88929090718652,84.52753029726114,-77587.76,22222.22
205,61.67981175791892,79.87059857431461,105.78889182674303,578806.97,100000.0
206,60.775327091851366,90.98455315144403,91.16901630313887,657687.75,100000.0
207,62.88605539042028,92.01495621851218,78.28096712871485,41901.34,100000.0
208,62.828810142815975,106.9382204682753,96.4360703923173,1354601.37,100000.0
209,69.55911975983638,85.39905891211933,76.58835902780206,-257191.5,22222.22
210,59.24527847940211,90.50152421059825,94.30062790700306,898562.72,100000.0
211,49.84521222171108,103.76595287514553,83.65693286207859,2062939.31,100000.0
212,57.43871358031548,80.8910606226585,70.93371828914096,-76909.66,22222.22
213,64.9390235037715,90.65986170469563,74.03533235220104,-121771.54,22222.22
214,52.2295273676183,86.97793770638884,99.18668296495984,1612588.36,100000.0
215,58.44245189181837,76.47171342193704,82.91118395526948,-50250.37,22222.22
216,58.363658581513974,65.72802021352585,84.5384936345986,-143279.48,22222.22
217,58.61439281874793,96.26585728332077,100.71612680703544,1445588.73,100000.0
218,66.75939017728655,87.58000178500653,75.5945297756958,-180895.64,22222.22
219,75.44015881949916,90.5329659061304,85.11839898126004,-270197.43,22222.22
220,59.85524947733998,91.7827628469107,83.77293649864649,526752.16,100000.0
221,56.55802795871858,85.07826952883647,84.72159720316401,587975.24,100000.0
222,56.73945137319741,83.58438795590553,85.90465693538113,544015.31,100000.0
223,58.47013669547487,103.5359368972442,62.4667566286594,448439.97,100000.0
224,66.54904111153478,101.21476673247867,67.37618302453073,-103794.04,22222.22
225,57.943874435517905,86.65703220603788,73.03615059489852,111444.28,100000.0
226,55.333099874454746,80.00481739080755,99.8942987691008,1013207.25,100000.0
227,65.61407035888476,101.44399585494743,91.1342125443675,643270.22,100000.0
228,53.22568937269662,85.27931760348204,89.1596837704373,1085589.29,100000.0
229,52.66723314664833,96.41698587155149,82.95723411565585,1425544.24,100000.0
230,57.75107515470241,96.39863971383143,88.77623814763133,1119999.61,100000.0
231,57.83420300508552,100.43396823027823,75.81096171540088,839491.93,100000.0
232,63.69561364166558,95.33791132171545,82.36885526583109,253554.58,100000.0
233,61.95679813345271,78.73997781253227,92.85422966325866,47517.23,100000.0
234,58.89058718134206,85.29549281532864,93.91657841961356,686318.7,100000.0
235,55.773937856743444,77.32384833272796,71.76865202504682,-69092.84,22222.22
236,63.63605970807384,78.47613582753345,99.9157505468671,114871.41,100000.0
237,47.508423552697664,105.26810731461035,86.79364847122226,2474000.17,100000.0
238,59.41972132877765,85.09572821871946,88.39265697199261,431078.63,100000.0
239,59.77419178545091,99.92971693814869,85.97093501362734,978400.81,100000.0
240,60.90181056877127,86.72749009007529,84.51596219837093,220614.67,100000.0
241,61.84681061335235,74.60848446609037,73.54042391210143,-217418.76,22222.22
242,64.45958456413629,91.53778894315148,83.43614164100222,43507.0,100000.0
243,60.11060359839236,93.12823534825505,80.41204271737043,444131.73,100000.0
244,55.33017164758613,91.76260729587914,76.68383139027223,730234.26,100000.0
245,62.44951653428683,74.67674756185943,93.74782291726797,-72960.94,22222.22
246,62.83558489447826,92.30426760882489,93.35287336353687,587484.12,100000.0
247,69.99284666677546,99.12933058516317,69.35256903368102,-185805.53,22222.22
248,52.32253819958579,84.37663280073889,85.22177392679208,997456.74,100000.0
249,63.10595412281474,83.46830568161882,86.58751749805516,-55324.12,22222.22
250,55.46770240588006,84.49633977307246,73.04338067679011,262083.37,100000.0
251,54.46060052333458,77.834838549453,76.70507734969267,191185.39,100000.0
252,66.32185077964704,81.45541000051252,107.37524755111782,241442.04,100000.0
253,62.959907405285335,91.66352511325387,77.70395886845968,-1493.55,100000.0
254,64.20185927645394,84.81925956386003,86.03708342448557,-70449.18,22222.22
255,75.36050722961276,89.13546090247816,94.76882327342824,-207343.59,22222.22
256,55.78094144924468,89.68510358552734,100.05180540290183,1409548.71,100000.0
257,56.238197653273396,106.31203702197236,91.01589145137154,1795778.1,100000.0
258,56.625199344634396,95.6916696514997,93.2667128218272,1357940.15,100000.0
259,63.73085977330318,75.86797752098589,78.81933400548861,-205633.4,22222.22
260,58.514888186690975,89.33009913809958,90.27571282918076,778015.59,100000.0
261,61.066206005599525,77.98190077160909,88.23168173355069,-52072.49,22222.22
262,63.66351447170294,95.03811403137937,94.18663616721429,656895.95,100000.0
263,65.00353292729342,94.13262071305593,84.4035914526015,139740.34,100000.0
264,50.03423439890405,93.86656397219328,86.76534534088644,1707359.03,100000.0
265,61.62947302317224,78.50926281761721,75.81101940652977,-155921.07,22222.22
266,66.31891711999742,89.6440036152901,90.79275592766732,29834.91,100000.0
267,60.169910256782764,90.26780525546171,92.97541235079598,749199.64,100000.0
268,56.90373163069576,90.86508699246885,81.07066004600713,686028.85,100000.0
269,57.393022635406105,87.21745088878225,86.88813705888656,676567.82,100000.0
270,57.127508270019135,101.30180513016168,77.39583793113422,1004684.73,100000.0
271,58.87877013503184,86.04242047553242,97.29931201700673,839507.83,100000.0
272,61.17932865906945,99.28660085521771,72.37273682918574,333009.96,100000.0
273,61.60230159521555,98.00667716061093,85.69941390884111,699549.8,100000.0
274,66.3928822503921,85.34440394909664,96.97945324157743,45490.82,100000.0
275,73.7933887417155,86.73445295604307,81.21322856809344,-301961.22,22222.22
276,68.72030686270621,104.21614931157642,80.55568976919722,87145.17,100000.0
277,57.47887909742486,87.46393852025544,73.57217065620864,213015.3,100000.0
278,54.48808832109481,80.96273309923139,78.4737206966149,391094.38,100000.0
279,59.79189067567931,92.10793259282869,98.17925418891966,1051941.8,100000.0
280,54.00987575556725,98.85890158628925,83.18109482408317,1409001.31,100000.0
281,59.7032177420854,96.07337542949944,75.45686281672046,443970.32,100000.0
282,62.29445847710431,91.4980698739175,89.18583574406927,459471.55,100000.0
283,61.73501186344691,112.09770125919805,79.57921013386381,1106167.73,100000.0
284,56.81401826998909,84.39173526217712,80.27844448713783,375971.82,100000.0
285,56.175677236160894,100.70114877996797,97.07428610791376,1761583.99,100000.0
286,56.575522237503144,82.50879984206195,89.00703222928443,620589.9,100000.0
287,56.68666173431417,95.69638635979959,86.72484567723605,1123040.81,100000.0
288,50.90553531001661,103.92754681197056,100.26496022131194,2545459.68,100000.0
289,56.32326785709368,86.51068596057614,87.4298558211617,770699.04,100000.0
290,62.00674073992215,95.92689845405548,102.08673857951398,1139072.21,100000.0
291,58.938316635035704,82.81532479915391,73.27578656187652,-72775.45,22222.22
292,55.61441976034848,89.70185724413582,100.2537418399012,1434022.56,100000.0
293,56.89433220578297,92.01409156475009,84.8604053833816,871315.09,100000.0
294,67.13035964068851,112.7423918328626,80.48761543017727,627438.21,100000.0
295,57.06336334489067,99.39744789362165,90.79607766182365,1394411.54,100000.0
296,71.0802439544162,95.25535366793368,81.94601722831,-150760.64,22222.22
297,63.54392898415386,99.97833222524616,91.9740985401776,813725.5,100000.0
298,63.04364418664379,99.60007220630239,94.93901251878822,950504.27,100000.0
299,68.29295394622517,95.83838898830679,83.57949631730673,-70285.67,22222.22
300,60.880282118599936,100.85858069857521,78.0560467966085,632569.56,100000.0
301,62.21203985323741,86.45995068905376,85.24433099494595,103045.38,100000.0
302,67.67071117564379,91.71989161217913,85.39471065932726,-83524.69,22222.22
303,51.840863154120484,96.71628209424499,90.48661553969914,1785177.92,100000.0
304,72.97952833983277,87.229995885423,86.86277778514348,-234979.07,22222.22
305,61.49630210226453,104.19707951787127,84.1899879747109,935887.95,100000.0
306,61.67412915462204,95.47106858744885,86.58617754682905,609301.39,100000.0
307,57.32139831269683,91.74680993608477,94.12586987380806,1140872.06,100000.0
308,53.84090820353364,91.19672706732189,79.04897307301702,936475.96,100000.0
309,67.17027977354905,76.29131785694602,80.2491642981915,-266710.65,22222.22
310,62.26327125038713,104.08971626310907,84.44112278087961,863149.4,100000.0
311,56.66880283984081,106.93041362496531,72.69188184646192,1139204.19,100000.0
312,46.80716426027951,93.96013005047999,80.7325390930028,1823128.29,100000.0
313,53.87260309721572,96.37520802569418,87.0723060670552,1447154.76,100000.0
314,56.61552821557963,78.47726041196195,92.41588729038124,554479.95,100000.0
315,63.90120706775197,89.10741722598556,100.69641446640516,594087.57,100000.0
316,53.57949140204308,76.27027346167735,79.11878140600942,293370.51,100000.0
317,59.72648390186701,92.19005504390422,82.9494935082212,529136.36,100000.0
318,62.11233237908578,78.73614518228601,97.2719991346227,186413.27,100000.0
319,59.507092929644585,100.05566248429315,87.91316544421049,1078756.31,100000.0
320,62.7405193149227,95.12790552208983,88.80552276014717,564897.11,100000.0
321,63.85633655920526,101.96237277119188,86.67042994246249,686138.17,100000.0
322,64.25402254553107,89.19237875141496,97.24099633132052,441689.66,100000.0
323,55.94164618764438,106.20846389619734,84.65865741952308,1598269.27,100000.0
324,51.41534938729171,91.1529397341971,79.2110609114635,1182734.48,100000.0
325,65.04386129393234,84.12638418627849,81.20744081767437,-133652.98,22222.22
326,48.66275561432681,85.92924312675831,64.39702572365387,704436.28,100000.0
327,50.49658305908566,96.84373190529868,91.67930134853208,1967085.18,100000.0
328,62.552745370709786,81.29721471183709,84.59445347279318,-80243.11,22222.22
329,59.97838476545659,79.57471779726711,97.77888556502077,455284.82,100000.0
330,65.26417374345402,88.01132243553303,85.22852963145351,-68424.3,22222.22
331,61.25029684768531,71.62438618418139,82.89899224857493,-161215.02,22222.22
332,55.90809451201321,80.98541991094577,82.61064751046938,394907.11,100000.0
333,70.78611916109713,95.76758575140309,80.14497858684622,-153110.29,22222.22
334,63.43549668813695,102.59419892927401,92.85938630475853,973267.8,100000.0
335,60.35778221952104,84.17756900064984,90.93489816571551,384933.82,100000.0
336,62.360912312530495,98.05673898024959,90.39896031429674,790425.63,100000.0
337,66.297316291916,85.18288309595489,96.19784955789177,20422.84,100000.0
338,61.1855976281544,108.6773478536274,79.14190354623867,991887.51,100000.0
339,70.41578281899149,91.78119705116383,79.46294696927718,-190049.17,22222.22
340,57.09668499567407,87.11687422625111,88.60541054441629,761780.21,100000.0
341,63.137012928213,84.83669996455279,84.79298596578164,-56287.84,22222.22
342,72.85362215167117,105.5478885309064,88.70875119222927,19099.06,100000.0
343,60.2280208690092,91.08028194046435,90.21490276820855,683332.2,100000.0
344,53.863244608809566,87.6836111631899,70.8170353720405,488034.28,100000.0
345,62.395338735631675,95.82476345732466,80.89291507045532,353832.51,100000.0
346,69.4439205797402,78.96810903297893,72.55281351821652,-350328.6,22222.22
347,61.346710911359835,99.42388472350939,99.31338537739188,1265372.21,100000.0
348,57.24669442278636,99.70812750088166,84.672678009244,1175740.03,100000.0
349,58.96423620035508,97.95293943738005,90.54474446651406,1130524.71,100000.0
350,50.541647058094505,103.28886314753306,96.73077651025334,2429411.31,100000.0
351,56.24662379094282,93.56223180093669,89.19925658340328,1157612.03,100000.0
352,61.564042594943444,85.04725361539121,79.29120137252656,-62019.07,22222.22
353,59.846675574051325,100.55456117333428,89.62060131405268,1127008.74,100000.0
354,57.776314007483364,96.9452883958351,60.78738772464436,162465.15,100000.0
355,66.89259420223262,74.3425759909971,81.91925199807338,-267037.71,22222.22
356,53.28198063224313,78.34786671851185,94.86702769271741,967801.91,100000.0
357,57.193792792128654,93.11853493557645,84.60117507952694,881995.92,100000.0
358,62.86224496333873,90.6913970195423,74.09456609439715,-74844.85,22222.22
359,65.97760091668285,85.55619075154819,71.76905386139211,-213514.36,22222.22
360,57.431309034204524,103.5068381157088,92.2268848079647,1592617.78,100000.0
361,57.908087193552845,86.85668066113413,82.26610206465224,447055.48,100000.0
362,72.46048790136504,93.43741907008398,88.6553540011241,-147428.34,22222.22
363,66.18170072419105,92.14910243123862,82.79814176052402,-66339.0,22222.22
364,58.82190090549013,89.35558866527343,84.68361098966635,552737.78,100000.0
365,64.36577726182188,90.4675129722657,91.22744065633242,277420.78,100000.0
366,59.515700519348506,90.70771671284481,68.01529418147709,-39187.5,100000.0
367,65.49796604821489,93.11839628308194,93.48308593380705,362439.24,100000.0
368,42.62246773083787,108.79537234302654,83.81348816068102,3017017.07,100000.0
369,66.64909690042509,80.64084665587022,90.20857819303184,-134171.41,22222.22
370,53.679506620958065,84.38607935373776,101.26926650786768,1423847.24,100000.0
371,58.85590559541992,91.9568958586175,92.39557571085442,936314.9,100000.0
372,62.97409132783563,91.35377014629219,88.10216852096292,347086.42,100000.0
373,74.42049351142965,89.48143082669773,86.70934189707722,-245679.56,22222.22
374,66.30392637604567,99.94973339662185,95.08975759726323,645486.88,100000.0
375,63.83238133217511,79.71295578542565,98.88416802455932,114790.76,100000.0
376,53.12192764188787,92.7237191871513,78.58865527483546,1060977.53,100000.0
377,59.61516992044204,92.95886169273132,87.73153633132732,742235.56,100000.0
378,62.53152452541171,104.52340142152782,88.85504156286883,1010327.07,100000.0
379,58.53506018825611,98.67678451459521,95.11049915585944,1365816.75,100000.0
380,52.63435310917804,95.37660062864872,90.95996830964263,1662110.61,100000.0
381,58.21461897984005,102.38136131980457,83.72452751022352,1166057.82,100000.0
382,60.75345872082925,88.44235358144518,85.13242190444248,334194.81,100000.0
